application_id,producer_id,application_date,requested_amount,term_months,interest_rate,collateral_value,purpose,state,rainfall,temperature,drought_index,crop_price,selic,inflation,usd_brl,commodity_index,true_default_probability
APP0001838,PRD000732,2026-04-04,126170.12,36,14.29,144747.29,investimento,MS,131.3,33.5,0.202,196.4,16.55,7.95,7.038,80.49,0.4577
APP0001839,PRD000732,2025-08-12,108730.29,6,15.27,69319.94,investimento,MS,199.0,21.6,0.017,193.18,16.68,7.68,6.994,80.38,0.4793
APP0001840,PRD000733,2022-02-14,95601.22,24,15.24,65167.63,investimento,MG,174.0,26.8,0.061,77.67,10.54,4.52,5.093,99.9,0.5527
APP0001841,PRD000733,2025-11-10,28748.93,36,14.47,48039.62,custeio,MG,141.5,28.1,0.111,77.44,16.6,7.75,6.959,81.73,0.6763
APP0001842,PRD000733,2025-02-04,29954.27,36,11.31,52157.67,industrializacao,MG,120.8,27.2,0.585,67.46,14.99,6.26,6.101,85.95,0.7338
APP0001843,PRD000734,2026-08-14,123203.41,18,12.97,135192.79,custeio,RS,66.7,18.9,0.295,90.96,16.48,7.96,6.926,83.04,0.5689
APP0001844,PRD000734,2024-08-12,59703.57,12,10.25,91458.09,comercializacao,RS,146.5,19.2,0.208,88.06,11.97,4.69,5.047,96.01,0.3402
APP0001845,PRD000734,2023-04-05,21869.7,24,14.08,33399.7,industrializacao,RS,112.6,22.7,0.124,82.71,11.38,4.0,4.932,99.91,0.3199
APP0001846,PRD000735,2025-05-15,137613.19,12,13.85,91988.42,investimento,PI,44.8,32.2,0.561,136.06,16.25,7.09,6.729,81.39,0.669
APP0001847,PRD000735,2024-11-17,29869.81,36,17.24,38475.27,investimento,PI,162.3,27.2,0.033,164.77,13.13,5.44,5.596,90.86,0.3747
APP0001848,PRD000735,2023-08-02,63229.45,12,7.18,76759.86,comercializacao,PI,167.0,25.5,0.092,181.96,11.42,4.09,4.906,103.9,0.2968
APP0001849,PRD000736,2022-10-06,5630.15,18,14.43,8888.37,custeio,PI,208.5,31.8,0.076,172.9,11.13,4.34,5.037,97.77,0.4609
APP0001850,PRD000736,2025-05-02,16215.24,12,16.89,18685.68,investimento,PI,44.8,32.2,0.561,136.06,16.25,7.09,6.729,81.39,0.7997
APP0001851,PRD000737,2023-08-30,22884.55,6,16.57,32178.07,custeio,BA,113.6,19.9,0.22,120.21,11.42,4.09,4.906,103.9,0.4628
APP0001852,PRD000737,2025-07-28,8451.73,6,13.86,5352.66,custeio,BA,66.4,21.2,0.09,119.07,16.76,7.58,6.979,80.98,0.7087
APP0001853,PRD000737,2025-08-23,40959.49,6,10.65,30896.31,comercializacao,BA,141.6,18.2,0.157,108.16,16.68,7.68,6.994,80.38,0.7032
APP0001854,PRD000737,2026-11-06,8595.83,12,15.11,8928.01,comercializacao,BA,96.5,32.8,0.097,107.56,16.32,7.8,6.864,85.41,0.6816
APP0001855,PRD000738,2022-09-03,15147.81,18,14.18,20379.99,comercializacao,MG,82.4,20.0,0.228,85.99,11.12,4.39,5.008,98.34,0.2054
APP0001856,PRD000738,2023-07-08,62848.67,6,12.64,101891.66,investimento,MG,180.1,18.4,0.23,73.64,11.39,4.11,4.951,102.57,0.166
APP0001857,PRD000738,2024-06-17,31103.27,36,10.74,38587.62,comercializacao,MG,69.0,25.5,0.548,55.64,11.35,4.33,4.729,101.06,0.2968
APP0001858,PRD000738,2023-01-28,16805.5,18,13.32,26730.37,investimento,MG,116.6,21.8,0.007,79.57,11.2,4.06,4.981,99.95,0.139
APP0001859,PRD000739,2026-11-29,54394.19,6,10.36,93083.08,custeio,SP,152.2,27.3,0.024,60.02,16.32,7.8,6.864,85.41,0.675
APP0001860,PRD000739,2024-11-07,70392.91,18,16.99,72487.4,industrializacao,SP,203.9,33.0,0.005,70.84,13.13,5.44,5.596,90.86,0.5956
APP0001861,PRD000739,2023-06-03,41036.48,36,9.32,39696.35,custeio,SP,172.5,18.6,0.018,70.92,11.43,4.08,4.974,101.38,0.5715
APP0001862,PRD000740,2025-03-09,39736.34,12,10.99,49893.11,industrializacao,MG,52.1,18.6,0.503,69.43,15.36,6.47,6.304,83.95,0.4692
APP0001863,PRD000740,2026-07-02,17222.28,12,15.53,27188.63,comercializacao,MG,95.1,32.6,0.05,80.95,16.33,7.98,6.914,82.48,0.3923
APP0001864,PRD000740,2025-08-30,73879.94,24,8.31,76285.01,comercializacao,MG,201.9,32.0,0.023,75.03,16.68,7.68,6.994,80.38,0.3999
APP0001865,PRD000740,2026-02-06,17441.71,6,15.19,11730.18,investimento,MG,141.0,34.0,0.046,83.33,16.55,7.87,6.969,81.38,0.47
APP0001866,PRD000741,2026-09-22,46300.28,6,11.56,35743.29,comercializacao,MT,92.4,28.6,0.077,129.41,16.34,7.89,6.904,83.16,0.7466
APP0001867,PRD000741,2025-09-30,54352.76,6,14.38,83084.81,comercializacao,MT,125.1,22.3,0.189,117.18,16.79,7.7,7.0,79.08,0.6858
APP0001868,PRD000742,2026-03-16,81247.78,36,9.92,114460.56,comercializacao,MT,208.4,21.4,0.202,117.06,16.55,7.88,7.004,81.6,0.3239
APP0001869,PRD000742,2023-07-02,110482.38,36,10.61,157195.97,custeio,MT,169.4,25.1,0.073,113.5,11.39,4.11,4.951,102.57,0.1529
APP0001870,PRD000743,2025-04-26,134504.89,18,10.37,209575.58,comercializacao,MT,140.9,22.3,0.564,97.96,15.89,6.77,6.48,81.98,0.3802
APP0001871,PRD000743,2025-12-27,106391.69,36,16.57,85960.32,custeio,MT,141.5,25.9,0.054,127.66,16.61,7.74,6.957,81.85,0.3444
APP0001872,PRD000743,2024-10-06,54394.42,12,11.55,39586.33,investimento,MT,137.1,25.7,0.114,125.44,12.65,5.14,5.398,92.17,0.2674
APP0001873,PRD000743,2022-02-18,11374.35,12,11.03,15910.36,industrializacao,MT,139.8,26.5,0.051,118.67,10.54,4.52,5.093,99.9,0.1606
APP0001874,PRD000744,2025-12-26,90197.67,24,10.37,93796.54,industrializacao,TO,145.7,32.8,0.262,121.76,16.61,7.74,6.957,81.85,0.7259
APP0001875,PRD000744,2022-09-09,96931.78,12,14.63,151755.27,investimento,TO,106.8,20.2,0.292,129.58,11.12,4.39,5.008,98.34,0.5051
APP0001876,PRD000744,2022-03-19,33162.55,18,13.26,26651.08,investimento,TO,211.2,18.1,0.267,119.84,10.67,4.59,5.055,98.83,0.5564
APP0001877,PRD000745,2026-05-17,100755.07,24,15.64,82525.7,comercializacao,MS,122.0,19.7,0.28,175.36,16.46,8.05,6.992,80.92,0.57
APP0001878,PRD000745,2025-12-02,12982.3,24,8.73,20058.23,investimento,MS,65.8,21.7,0.147,180.72,16.61,7.74,6.957,81.85,0.5084
APP0001879,PRD000745,2025-05-30,23338.6,12,7.42,40847.69,custeio,MS,90.7,32.8,0.36,137.91,16.25,7.09,6.729,81.39,0.5476
APP0001880,PRD000745,2024-09-29,32959.94,18,8.73,44615.84,industrializacao,MS,201.3,21.2,0.243,174.72,12.34,4.97,5.245,93.58,0.3432
APP0001881,PRD000746,2026-06-07,88536.6,24,7.29,149018.14,custeio,GO,212.8,24.8,0.061,79.58,16.47,8.03,6.961,81.3,0.3367
APP0001882,PRD000746,2022-02-23,40762.43,36,11.71,25940.62,comercializacao,GO,130.1,22.5,0.142,94.14,10.54,4.52,5.093,99.9,0.3039
APP0001883,PRD000746,2022-04-16,34851.98,12,11.87,56459.83,custeio,GO,130.1,23.2,0.164,90.29,10.71,4.56,5.06,99.87,0.2139
APP0001884,PRD000746,2022-09-24,75864.36,6,15.03,92602.55,investimento,GO,193.1,19.0,0.297,85.26,11.12,4.39,5.008,98.34,0.2657
APP0001885,PRD000747,2025-05-27,223606.36,6,12.54,244708.06,custeio,SP,138.2,19.1,0.684,55.55,16.25,7.09,6.729,81.39,0.7756
APP0001886,PRD000747,2022-11-05,13064.88,24,7.48,10294.43,comercializacao,SP,86.4,23.0,0.03,72.52,11.17,4.25,4.99,99.15,0.4963
APP0001887,PRD000747,2023-12-13,12238.33,18,13.06,18686.84,investimento,SP,179.2,29.3,0.198,72.02,11.37,4.23,4.853,101.44,0.4207
APP0001888,PRD000748,2023-12-20,15888.81,36,6.84,12724.08,custeio,MT,189.9,31.3,0.218,110.17,11.37,4.23,4.853,101.44,0.2783
APP0001889,PRD000748,2025-05-24,26391.54,18,6.64,46071.51,custeio,MT,70.5,21.3,0.55,96.75,16.25,7.09,6.729,81.39,0.453
APP0001890,PRD000748,2023-03-29,37798.98,24,13.97,46069.75,comercializacao,MT,63.7,27.8,0.05,124.39,11.34,4.05,4.953,99.59,0.2073
APP0001891,PRD000748,2023-11-29,53048.44,6,13.26,68435.06,comercializacao,MT,157.1,33.8,0.214,119.85,11.34,4.18,4.877,101.75,0.2208
APP0001892,PRD000749,2022-12-27,89679.89,36,9.85,96138.22,industrializacao,PR,184.7,22.1,0.003,174.42,11.08,4.15,5.026,98.95,0.5406
APP0001893,PRD000749,2022-09-13,14217.0,6,10.05,25038.63,comercializacao,PR,84.9,27.6,0.187,159.83,11.12,4.39,5.008,98.34,0.4621
APP0001894,PRD000749,2022-04-05,81022.33,24,8.18,95962.26,investimento,PR,169.5,24.9,0.153,179.68,10.71,4.56,5.06,99.87,0.5323
APP0001895,PRD000749,2023-02-17,95158.49,6,11.58,159227.57,industrializacao,PR,70.6,26.6,0.05,176.02,11.2,3.98,4.998,100.89,0.4344
APP0001896,PRD000750,2024-12-27,25622.22,6,17.51,18018.87,industrializacao,SP,186.1,30.3,0.199,65.93,13.83,5.67,5.708,89.04,0.4275
APP0001897,PRD000750,2024-05-28,26429.99,24,13.69,36572.3,comercializacao,SP,135.4,21.1,0.649,54.77,11.35,4.3,4.766,101.07,0.4383
APP0001898,PRD000750,2023-03-20,34000.25,12,9.71,29080.87,industrializacao,SP,95.8,22.5,0.118,63.85,11.34,4.05,4.953,99.59,0.3346
APP0001899,PRD000751,2023-12-31,66144.5,12,17.15,60219.03,industrializacao,RS,109.7,26.1,0.193,87.6,11.37,4.23,4.853,101.44,0.4389
APP0001900,PRD000751,2024-06-20,45265.19,18,7.29,54804.97,industrializacao,RS,58.4,26.3,0.472,80.6,11.35,4.33,4.729,101.06,0.5015
APP0001901,PRD000751,2024-06-03,55818.58,18,10.98,65894.99,custeio,RS,58.4,26.3,0.472,80.6,11.35,4.33,4.729,101.06,0.5046
APP0001902,PRD000752,2022-02-25,40519.68,36,16.42,41277.87,comercializacao,TO,200.5,19.5,0.1,138.27,10.54,4.52,5.093,99.9,0.5349
APP0001903,PRD000753,2022-10-18,51269.97,24,10.88,31186.94,custeio,PR,173.6,32.4,0.093,182.74,11.13,4.34,5.037,97.77,0.199
APP0001904,PRD000753,2026-11-28,62479.17,36,7.03,108993.49,comercializacao,PR,80.6,30.2,0.073,157.11,16.32,7.8,6.864,85.41,0.2803
APP0001905,PRD000754,2026-08-11,48238.79,12,7.94,58788.58,comercializacao,RS,66.7,18.9,0.295,90.96,16.48,7.96,6.926,83.04,0.5257
APP0001906,PRD000754,2025-05-18,62356.75,6,14.97,97371.42,custeio,RS,119.6,19.1,0.515,77.72,16.25,7.09,6.729,81.39,0.5953
APP0001907,PRD000755,2022-07-23,19448.07,6,15.52,28781.33,industrializacao,RS,129.2,18.9,0.032,96.25,10.92,4.41,5.063,99.17,0.172
APP0001908,PRD000755,2023-08-05,14118.07,6,14.09,19261.5,industrializacao,RS,140.0,19.4,0.106,92.02,11.42,4.09,4.906,103.9,0.1914
APP0001909,PRD000755,2023-05-04,36946.55,24,8.64,25685.35,industrializacao,RS,117.4,28.9,0.106,99.82,11.32,3.99,4.959,101.0,0.2565
APP0001910,PRD000755,2025-12-20,35594.9,6,15.0,32247.56,industrializacao,RS,188.0,27.1,0.112,83.46,16.61,7.74,6.957,81.85,0.4242
APP0001911,PRD000756,2023-08-18,132780.44,18,7.27,106809.64,investimento,TO,104.7,24.8,0.004,139.45,11.42,4.09,4.906,103.9,0.1595
APP0001912,PRD000756,2025-07-09,69310.67,24,8.49,58823.13,investimento,TO,84.6,19.7,0.069,140.16,16.76,7.58,6.979,80.98,0.3165
APP0001913,PRD000757,2023-02-24,72569.02,36,16.1,89186.12,investimento,MG,214.6,24.1,0.163,70.7,11.2,3.98,4.998,100.89,0.1791
APP0001914,PRD000757,2022-09-09,11051.4,6,11.8,17534.6,investimento,MG,82.4,20.0,0.228,85.99,11.12,4.39,5.008,98.34,0.1744
APP0001915,PRD000758,2023-08-16,8022.37,24,11.71,12467.42,comercializacao,PI,167.0,25.5,0.092,181.96,11.42,4.09,4.906,103.9,0.1889
APP0001916,PRD000759,2025-08-24,56432.04,18,10.13,70972.74,custeio,TO,148.8,28.8,0.285,143.31,16.68,7.68,6.994,80.38,0.4815
APP0001917,PRD000759,2022-07-22,17270.95,18,10.76,23894.18,industrializacao,TO,125.3,28.9,0.263,133.93,10.92,4.41,5.063,99.17,0.2862
APP0001918,PRD000759,2026-03-20,170860.31,24,11.11,154124.46,custeio,TO,80.2,32.5,0.153,134.73,16.55,7.88,7.004,81.6,0.4932
APP0001919,PRD000759,2025-02-25,63457.45,24,10.07,105120.85,custeio,TO,83.4,23.6,0.427,110.28,14.99,6.26,6.101,85.95,0.4653
APP0001920,PRD000760,2024-01-15,8879.94,36,12.47,10967.29,industrializacao,PR,114.3,23.1,0.312,137.67,11.38,4.15,4.823,100.55,0.232
APP0001921,PRD000760,2022-10-22,34111.2,18,8.13,20669.21,comercializacao,PR,173.6,32.4,0.093,182.74,11.13,4.34,5.037,97.77,0.2092
APP0001922,PRD000760,2025-05-28,31586.52,36,11.47,44937.68,industrializacao,PR,116.3,33.3,0.573,125.31,16.25,7.09,6.729,81.39,0.4134
APP0001923,PRD000760,2024-04-29,86816.92,36,6.93,68991.02,comercializacao,PR,65.0,33.7,0.667,131.06,11.32,4.4,4.805,100.32,0.3189
APP0001924,PRD000761,2022-04-24,14458.0,12,18.0,22914.68,custeio,PI,120.5,28.2,0.027,179.61,10.71,4.56,5.06,99.87,0.2986
APP0001925,PRD000761,2022-08-18,84126.94,6,11.11,75874.96,comercializacao,PI,158.3,25.4,0.107,189.06,10.97,4.34,5.033,99.26,0.347
APP0001926,PRD000762,2023-10-17,20312.81,18,8.27,21759.78,comercializacao,PR,140.9,21.6,0.188,162.44,11.35,4.2,4.922,102.76,0.3494
APP0001927,PRD000762,2024-07-25,90799.82,36,8.93,62418.48,investimento,PR,93.3,24.5,0.265,166.63,11.7,4.51,4.809,97.34,0.4297
APP0001928,PRD000762,2025-08-24,36606.48,6,14.05,36380.04,industrializacao,PR,195.7,22.0,0.034,182.92,16.68,7.68,6.994,80.38,0.5083
APP0001929,PRD000762,2025-06-18,17034.27,12,15.79,21312.1,comercializacao,PR,74.2,20.8,0.424,136.75,16.84,7.51,6.986,80.33,0.646
APP0001930,PRD000763,2025-09-22,19163.59,36,17.12,19018.42,custeio,MG,66.5,33.7,0.254,71.49,16.79,7.7,7.0,79.08,0.3995
APP0001931,PRD000763,2025-11-19,9469.76,36,17.92,14487.75,industrializacao,MG,141.5,28.1,0.111,77.44,16.6,7.75,6.959,81.73,0.3208
APP0001932,PRD000763,2022-09-22,20671.38,36,10.02,24074.56,investimento,MG,82.4,20.0,0.228,85.99,11.12,4.39,5.008,98.34,0.2252
APP0001933,PRD000763,2025-04-27,62632.97,12,11.46,102217.45,industrializacao,MG,70.1,18.4,0.596,67.17,15.89,6.77,6.48,81.98,0.4148
APP0001934,PRD000764,2023-01-27,29504.69,36,16.69,19423.94,custeio,RS,173.5,27.7,0.245,95.31,11.2,4.06,4.981,99.95,0.2589
APP0001935,PRD000764,2022-09-26,42425.31,36,10.1,62125.82,investimento,RS,62.1,29.4,0.146,92.89,11.12,4.39,5.008,98.34,0.1863
APP0001936,PRD000764,2026-09-10,47179.83,12,7.93,77023.27,custeio,RS,180.7,27.5,0.254,83.85,16.34,7.89,6.904,83.16,0.3156
APP0001937,PRD000764,2025-03-17,15262.78,18,14.91,16166.78,comercializacao,RS,107.8,23.0,0.611,71.17,15.36,6.47,6.304,83.95,0.4526
APP0001938,PRD000765,2025-11-11,27975.29,12,13.77,24701.79,comercializacao,PR,138.7,28.7,0.103,162.57,16.6,7.75,6.959,81.73,0.3753
APP0001939,PRD000765,2023-08-13,22202.25,12,10.21,31267.78,comercializacao,PR,176.0,18.7,0.004,156.29,11.42,4.09,4.906,103.9,0.1443
APP0001940,PRD000765,2025-08-10,35919.61,36,15.2,57680.46,comercializacao,PR,195.7,22.0,0.034,182.92,16.68,7.68,6.994,80.38,0.2591
APP0001941,PRD000765,2023-08-03,38157.79,18,7.07,35716.6,investimento,PR,176.0,18.7,0.004,156.29,11.42,4.09,4.906,103.9,0.1692
APP0001942,PRD000766,2026-10-17,251618.58,36,13.49,291564.73,comercializacao,BA,158.6,19.0,0.189,123.33,16.29,7.86,6.879,84.46,0.5552
APP0001943,PRD000767,2022-06-26,34596.07,36,8.5,48891.65,investimento,BA,168.5,18.5,0.149,120.97,10.82,4.51,5.065,99.4,0.3551
APP0001944,PRD000767,2022-09-22,72317.6,12,12.13,74163.06,industrializacao,BA,131.7,18.0,0.195,121.95,11.12,4.39,5.008,98.34,0.3799
APP0001945,PRD000768,2024-01-02,34792.55,18,10.06,59568.42,custeio,TO,116.6,18.3,0.632,122.69,11.38,4.15,4.823,100.55,0.4279
APP0001946,PRD000768,2024-04-12,31268.17,12,13.17,48727.21,investimento,TO,115.2,29.5,0.508,120.12,11.32,4.4,4.805,100.32,0.4215
APP0001947,PRD000768,2025-05-28,19989.87,6,16.07,35063.5,custeio,TO,104.2,32.1,0.57,112.35,16.25,7.09,6.729,81.39,0.5895
APP0001948,PRD000768,2026-08-28,138262.2,36,7.08,109105.05,comercializacao,TO,182.5,30.5,0.233,136.95,16.48,7.96,6.926,83.04,0.5567
APP0001949,PRD000769,2023-08-13,81934.98,12,14.61,130987.84,investimento,PI,167.0,25.5,0.092,181.96,11.42,4.09,4.906,103.9,0.2486
APP0001950,PRD000769,2026-11-06,11623.73,6,14.42,8503.58,comercializacao,PI,182.2,33.6,0.009,169.92,16.32,7.8,6.864,85.41,0.4941
APP0001951,PRD000770,2025-03-07,55481.23,24,14.18,39116.54,investimento,MT,64.4,30.8,0.498,102.46,15.36,6.47,6.304,83.95,0.5905
APP0001952,PRD000770,2022-07-03,26104.56,12,6.89,44674.48,comercializacao,MT,211.8,20.0,0.119,114.33,10.92,4.41,5.063,99.17,0.2755
APP0001953,PRD000771,2022-04-04,20685.17,12,11.01,19612.06,investimento,TO,77.1,20.5,0.282,142.33,10.71,4.56,5.06,99.87,0.5148
APP0001954,PRD000772,2025-04-19,78672.56,24,13.74,62794.86,industrializacao,MG,70.1,18.4,0.596,67.17,15.89,6.77,6.48,81.98,0.8197
APP0001955,PRD000772,2024-03-26,53786.83,12,11.81,35302.92,industrializacao,MG,44.0,21.7,0.562,60.43,11.47,4.33,4.765,101.33,0.7015
APP0001956,PRD000772,2024-09-14,9360.42,12,8.67,14047.48,custeio,MG,87.5,22.4,0.244,78.27,12.34,4.97,5.245,93.58,0.5312
APP0001957,PRD000772,2022-05-03,48451.22,12,10.43,71565.41,industrializacao,MG,133.5,23.5,0.076,71.56,10.73,4.53,5.077,99.68,0.5
APP0001958,PRD000773,2024-04-04,26774.4,24,8.41,37207.96,custeio,BA,65.6,25.6,0.657,105.16,11.32,4.4,4.805,100.32,0.5048
APP0001959,PRD000773,2023-05-10,8340.88,12,9.03,12128.35,comercializacao,BA,85.5,30.8,0.042,120.65,11.32,3.99,4.959,101.0,0.3506
APP0001960,PRD000773,2025-08-21,190479.86,24,16.34,235058.68,custeio,BA,141.6,18.2,0.157,108.16,16.68,7.68,6.994,80.38,0.5746
APP0001961,PRD000774,2023-08-31,131473.47,18,7.89,128203.78,custeio,MS,103.3,21.2,0.149,173.6,11.42,4.09,4.906,103.9,0.1574
APP0001962,PRD000774,2026-08-02,104822.05,24,11.05,147751.2,comercializacao,MS,62.0,31.3,0.258,175.39,16.48,7.96,6.926,83.04,0.2712
APP0001963,PRD000774,2025-04-02,20008.79,6,6.98,34301.71,investimento,MS,118.1,28.3,0.542,167.89,15.89,6.77,6.48,81.98,0.3423
APP0001964,PRD000775,2024-07-05,53932.98,36,16.19,80042.81,investimento,RS,118.2,30.8,0.129,88.85,11.7,4.51,4.809,97.34,0.2012
APP0001965,PRD000775,2022-06-30,16960.89,18,12.02,22141.56,investimento,RS,213.6,31.8,0.072,97.71,10.82,4.51,5.065,99.4,0.2094
APP0001966,PRD000776,2025-08-06,13573.08,24,7.02,9285.4,industrializacao,MT,162.8,27.4,0.19,127.54,16.68,7.68,6.994,80.38,0.3059
APP0001967,PRD000776,2023-01-14,49453.46,36,7.39,76558.42,investimento,MT,75.7,27.3,0.125,119.36,11.2,4.06,4.981,99.95,0.1367
APP0001968,PRD000776,2022-09-07,16618.18,18,16.76,23355.32,investimento,MT,94.8,32.4,0.084,127.9,11.12,4.39,5.008,98.34,0.1299
APP0001969,PRD000776,2025-05-28,44169.51,18,13.03,74086.58,custeio,MT,70.5,21.3,0.55,96.75,16.25,7.09,6.729,81.39,0.3323
APP0001970,PRD000777,2026-07-08,27947.26,36,15.81,23413.2,industrializacao,MT,109.3,27.0,0.229,109.34,16.33,7.98,6.914,82.48,0.7335
APP0001971,PRD000777,2025-09-12,36207.85,36,6.78,63040.07,investimento,MT,125.1,22.3,0.189,117.18,16.79,7.7,7.0,79.08,0.6781
APP0001972,PRD000777,2024-06-01,104724.04,18,14.41,90730.52,custeio,MT,55.1,30.9,0.384,108.78,11.35,4.33,4.729,101.06,0.6432
APP0001973,PRD000777,2025-10-24,18545.79,12,16.61,27671.87,custeio,MT,163.2,22.2,0.16,117.49,16.74,7.72,7.0,80.46,0.684
APP0001974,PRD000778,2023-11-18,42762.77,24,8.4,50120.92,industrializacao,BA,202.9,33.5,0.24,113.37,11.34,4.18,4.877,101.75,0.5378
APP0001975,PRD000778,2022-10-27,14941.64,12,12.11,20296.85,industrializacao,BA,212.3,25.8,0.069,121.38,11.13,4.34,5.037,97.77,0.5361
APP0001976,PRD000778,2025-05-25,63049.0,6,14.87,58293.74,investimento,BA,91.7,21.9,0.616,82.04,16.25,7.09,6.729,81.39,0.8376
APP0001977,PRD000779,2024-05-02,31348.4,6,17.28,30029.09,industrializacao,PR,68.8,29.7,0.737,133.79,11.35,4.3,4.766,101.07,0.4545
APP0001978,PRD000779,2022-06-28,84180.89,36,15.86,89512.57,industrializacao,PR,174.2,25.9,0.171,171.75,10.82,4.51,5.065,99.4,0.3012
APP0001979,PRD000779,2025-06-15,87564.72,18,13.45,156038.22,investimento,PR,74.2,20.8,0.424,136.75,16.84,7.51,6.986,80.33,0.5095
APP0001980,PRD000779,2025-10-25,68844.43,6,12.48,76602.71,industrializacao,PR,218.0,23.8,0.132,170.37,16.74,7.72,7.0,80.46,0.4584
APP0001981,PRD000780,2023-04-16,49796.97,36,17.71,43494.15,custeio,RS,112.6,22.7,0.124,82.71,11.38,4.0,4.932,99.91,0.1868
APP0001982,PRD000781,2025-01-20,12437.07,12,9.58,13742.88,investimento,BA,57.4,24.0,0.489,91.88,14.32,6.06,5.846,87.46,0.6769
APP0001983,PRD000781,2023-02-21,35725.57,12,13.76,47583.09,custeio,BA,146.8,23.8,0.13,115.79,11.2,3.98,4.998,100.89,0.4176
APP0001984,PRD000782,2022-11-24,30524.75,18,8.57,18531.11,custeio,BA,155.7,25.3,0.142,105.85,11.17,4.25,4.99,99.15,0.2302
APP0001985,PRD000782,2022-05-30,78875.91,24,13.83,112230.95,comercializacao,BA,103.2,29.2,0.144,118.73,10.73,4.53,5.077,99.68,0.194
APP0001986,PRD000783,2025-04-30,39320.12,24,7.02,35124.17,industrializacao,BA,42.5,25.0,0.644,85.11,15.89,6.77,6.48,81.98,0.6508
APP0001987,PRD000784,2023-01-10,55531.97,12,7.62,84849.51,comercializacao,BA,134.8,23.6,0.088,120.61,11.2,4.06,4.981,99.95,0.3623
APP0001988,PRD000785,2025-03-24,87767.15,36,13.85,131842.03,industrializacao,BA,90.6,30.7,0.538,96.08,15.36,6.47,6.304,83.95,0.5368
APP0001989,PRD000785,2026-09-23,100806.58,18,17.9,155341.89,industrializacao,BA,185.7,20.2,0.101,117.82,16.34,7.89,6.904,83.16,0.4391
APP0001990,PRD000785,2022-08-21,30079.95,18,14.77,29037.2,custeio,BA,136.7,30.8,0.007,108.3,10.97,4.34,5.033,99.26,0.2957
APP0001991,PRD000785,2024-08-10,70328.43,6,8.03,54065.54,custeio,BA,75.2,28.9,0.178,117.45,11.97,4.69,5.047,96.01,0.4188
APP0001992,PRD000786,2022-04-20,16058.5,36,6.61,26391.89,investimento,TO,77.1,20.5,0.282,142.33,10.71,4.56,5.06,99.87,0.1985
APP0001993,PRD000786,2023-08-03,54376.68,6,8.56,45995.83,custeio,TO,104.7,24.8,0.004,139.45,11.42,4.09,4.906,103.9,0.2066
APP0001994,PRD000786,2025-05-14,69381.98,18,14.53,87120.27,comercializacao,TO,104.2,32.1,0.57,112.35,16.25,7.09,6.729,81.39,0.4794
APP0001995,PRD000787,2022-11-25,20867.95,6,16.67,14730.88,industrializacao,GO,70.7,19.2,0.028,88.5,11.17,4.25,4.99,99.15,0.3458
APP0001996,PRD000787,2026-01-25,19698.72,12,8.43,20950.3,custeio,GO,210.3,33.5,0.292,81.92,16.52,7.83,6.952,81.49,0.5161
APP0001997,PRD000787,2026-03-15,65498.17,36,7.77,102429.03,industrializacao,GO,144.1,30.5,0.169,88.01,16.55,7.88,7.004,81.6,0.4897
APP0001998,PRD000787,2026-06-16,96399.34,12,17.46,58656.22,comercializacao,GO,212.8,24.8,0.061,79.58,16.47,8.03,6.961,81.3,0.5098
APP0001999,PRD000788,2026-03-25,16090.37,6,8.46,10441.93,custeio,PR,118.4,22.0,0.154,184.15,16.55,7.88,7.004,81.6,0.4334
APP0002000,PRD000788,2024-09-16,19559.4,6,9.75,27548.45,investimento,PR,174.0,27.1,0.284,175.66,12.34,4.97,5.245,93.58,0.2535
APP0002001,PRD000788,2022-06-08,44658.12,6,7.2,45161.02,comercializacao,PR,174.2,25.9,0.171,171.75,10.82,4.51,5.065,99.4,0.2664
APP0002002,PRD000789,2024-12-16,22350.09,36,9.85,38328.26,investimento,MG,157.0,18.7,0.295,72.55,13.83,5.67,5.708,89.04,0.5505
APP0002003,PRD000790,2024-07-14,42565.07,6,12.93,62625.67,industrializacao,GO,84.2,31.0,0.201,85.12,11.7,4.51,4.809,97.34,0.1724
APP0002004,PRD000790,2024-03-15,23338.95,6,10.41,28285.04,custeio,GO,49.4,23.8,0.439,68.3,11.47,4.33,4.765,101.33,0.2516
APP0002005,PRD000790,2022-06-22,36169.87,12,11.73,47524.73,investimento,GO,213.2,23.8,0.232,91.8,10.82,4.51,5.065,99.4,0.1994
APP0002006,PRD000790,2025-01-28,103866.26,12,8.0,107315.43,investimento,GO,88.5,32.4,0.511,64.5,14.32,6.06,5.846,87.46,0.3832
APP0002007,PRD000791,2022-02-26,32073.27,24,12.64,22053.43,custeio,SP,208.2,29.2,0.152,64.82,10.54,4.52,5.093,99.9,0.5377
APP0002008,PRD000791,2024-01-16,14381.64,24,10.12,9770.48,comercializacao,SP,58.1,31.9,0.416,47.41,11.38,4.15,4.823,100.55,0.6587
APP0002009,PRD000791,2026-01-12,26366.79,24,13.02,44687.25,investimento,SP,133.3,23.2,0.111,71.25,16.52,7.83,6.952,81.49,0.6544
APP0002010,PRD000792,2026-05-28,29415.19,6,10.04,28159.61,investimento,BA,156.0,24.7,0.169,118.12,16.46,8.05,6.992,80.92,0.3371
APP0002011,PRD000792,2025-01-15,125032.04,6,17.96,217380.34,comercializacao,BA,57.4,24.0,0.489,91.88,14.32,6.06,5.846,87.46,0.2883
